Index;P_el;Q_Heiz;Q_WW;Q_gesamt
19306;58.36;0.00;0.00;0.00
19307;58.38;0.00;0.00;0.00
19308;58.13;0.00;0.00;0.00
19309;58.35;0.00;0.00;0.00
19310;233.86;0.00;0.00;0.00
19311;239.66;0.00;0.00;0.00
19312;58.19;0.00;0.00;0.00
19313;58.38;0.00;0.00;0.00
19314;58.38;0.00;0.00;0.00
19315;422.41;0.00;0.00;0.00
19316;58.24;0.00;0.00;0.00
19317;147.67;0.00;0.00;0.00
19318;132.60;0.00;0.00;0.00
19319;309.27;0.00;0.00;0.00
19320;138.87;0.00;0.00;0.00
19321;108.44;0.00;0.00;0.00
19322;72.56;0.00;0.00;0.00
19323;268.82;0.00;0.00;0.00
19324;234.50;0.00;0.00;0.00
19325;1595.62;0.00;0.00;0.00
19326;937.85;0.00;0.00;0.00
19327;69.01;0.00;0.00;0.00
19328;422.55;0.00;0.00;0.00
19329;58.07;0.00;0.00;0.00
19330;69.08;0.00;0.00;0.00
19331;69.77;0.00;0.00;0.00
19332;266.01;0.00;0.00;0.00
19333;58.25;0.00;0.00;0.00
19334;58.33;0.00;0.00;0.00
19335;58.44;0.00;0.00;0.00
19336;60.08;0.00;0.00;0.00
19337;403.85;0.00;0.00;0.00
19338;58.18;0.00;0.00;0.00
19339;126.45;0.00;0.00;0.00
19340;776.74;0.00;0.00;0.00
19341;3073.42;0.00;0.00;0.00
19342;1458.67;0.00;0.00;0.00
19343;1395.24;0.00;0.00;0.00
19344;990.55;0.00;0.00;0.00
19345;805.50;0.00;0.00;0.00
19346;818.86;0.00;0.00;0.00
19347;502.85;0.00;0.00;0.00
19348;509.36;0.00;0.00;0.00
19349;567.12;0.00;0.00;0.00
19350;452.47;0.00;0.00;0.00
19351;278.30;0.00;0.00;0.00
19352;58.28;0.00;0.00;0.00
19353;230.70;0.00;0.00;0.00
19354;267.33;0.00;0.00;0.00
19355;58.21;0.00;0.00;0.00
19356;276.97;0.00;0.00;0.00
19357;250.88;0.00;0.00;0.00
19358;68.71;0.00;0.00;0.00
19359;70.81;0.00;0.00;0.00
19360;236.38;0.00;0.00;0.00
19361;521.95;0.00;0.00;0.00
19362;285.84;0.00;0.00;0.00
19363;316.90;0.00;0.00;0.00
19364;406.18;0.00;0.00;0.00
19365;451.46;0.00;0.00;0.00
19366;280.60;0.00;0.00;0.00
19367;269.54;0.00;0.00;0.00
19368;435.76;0.00;0.00;0.00
19369;66.68;0.00;0.00;0.00
19370;1844.83;0.00;0.00;0.00
19371;1212.01;0.00;0.00;0.00
19372;718.88;0.00;0.00;0.00
19373;271.97;0.00;0.00;0.00
19374;103.73;0.00;0.00;0.00
19375;118.84;0.00;0.00;0.00
19376;600.81;0.00;0.00;0.00
19377;819.89;0.00;0.00;0.00
19378;636.65;0.00;0.00;0.00
19379;643.76;0.00;0.00;0.00
19380;2635.67;0.00;0.00;0.00
19381;1005.77;0.00;0.00;0.00
19382;614.81;0.00;0.00;0.00
19383;615.89;0.00;0.00;0.00
19384;504.63;0.00;0.00;0.00
19385;843.26;0.00;0.00;0.00
19386;481.56;0.00;0.00;0.00
19387;411.90;0.00;0.00;0.00
19388;425.88;0.00;0.00;0.00
19389;692.16;0.00;0.00;0.00
19390;1241.19;0.00;0.00;0.00
19391;633.67;0.00;0.00;0.00
19392;652.75;0.00;0.00;0.00
19393;481.59;0.00;0.00;0.00
19394;697.08;0.00;0.00;0.00
19395;259.53;0.00;0.00;0.00
19396;275.57;0.00;0.00;0.00
19397;283.98;0.00;0.00;0.00
19398;265.93;0.00;0.00;0.00
19399;635.77;0.00;0.00;0.00
19400;281.32;0.00;0.00;0.00
19401;271.88;0.00;0.00;0.00
19402;280.03;0.00;0.00;0.00
19403;487.82;0.00;0.00;0.00
19404;447.58;0.00;0.00;0.00
19405;281.43;0.00;0.00;0.00
19406;276.66;0.00;0.00;0.00
19407;391.26;0.00;0.00;0.00
19408;575.41;0.00;0.00;0.00
19409;152.68;0.00;0.00;0.00
19410;120.41;0.00;0.00;0.00
19411;58.18;0.00;0.00;0.00
19412;446.21;0.00;0.00;0.00
19413;58.15;0.00;0.00;0.00
19414;58.27;0.00;0.00;0.00
19415;58.11;0.00;0.00;0.00
19416;239.86;0.00;0.00;0.00
19417;230.74;0.00;0.00;0.00
19418;58.24;0.00;0.00;0.00
19419;58.35;0.00;0.00;0.00
19420;58.28;0.00;0.00;0.00
19421;267.88;0.00;5482.52;5482.52
19422;58.54;0.00;0.00;0.00
19423;58.36;0.00;0.00;0.00
19424;58.34;0.00;0.00;0.00
19425;232.55;0.00;0.00;0.00
19426;226.25;0.00;0.00;0.00
19427;58.32;0.00;0.00;0.00
19428;58.35;0.00;0.00;0.00
19429;242.15;0.00;0.00;0.00
19430;299.79;0.00;0.00;0.00
19431;2258.52;0.00;0.00;0.00
19432;2221.66;0.00;0.00;0.00
19433;318.35;0.00;0.00;0.00
19434;124.67;0.00;0.00;0.00
19435;126.09;0.00;0.00;0.00
19436;2247.46;0.00;0.00;0.00
19437;58.08;0.00;0.00;0.00
19438;343.97;0.00;0.00;0.00
19439;58.14;0.00;0.00;0.00
19440;58.25;0.00;0.00;0.00
19441;58.35;0.00;0.00;0.00
19442;321.24;0.00;0.00;0.00
19443;58.23;0.00;0.00;0.00
19444;58.23;0.00;0.00;0.00
19445;264.67;0.00;0.00;0.00
19446;58.35;0.00;0.00;0.00
19447;58.53;0.00;0.00;0.00
19448;59.92;0.00;0.00;0.00
19449;226.26;0.00;0.00;0.00
19450;58.44;0.00;0.00;0.00
19451;297.93;0.00;0.00;0.00
19452;482.81;0.00;0.00;0.00
19453;455.41;0.00;0.00;0.00
19454;482.81;0.00;0.00;0.00
19455;297.73;0.00;0.00;0.00
19456;482.93;0.00;0.00;0.00
19457;647.79;0.00;0.00;0.00
19458;202.91;0.00;0.00;0.00
19459;197.35;0.00;0.00;0.00
19460;207.81;0.00;0.00;0.00
19461;567.72;0.00;0.00;0.00
19462;201.64;0.00;0.00;0.00
19463;214.17;0.00;0.00;0.00
19464;489.10;0.00;0.00;0.00
19465;875.63;0.00;0.00;0.00
19466;373.01;0.00;0.00;0.00
19467;161.88;0.00;0.00;0.00
19468;133.99;0.00;0.00;0.00
19469;391.74;0.00;0.00;0.00
19470;335.77;0.00;0.00;0.00
19471;178.63;0.00;0.00;0.00
19472;178.47;0.00;0.00;0.00
19473;178.45;0.00;0.00;0.00
19474;534.94;0.00;0.00;0.00
19475;429.20;0.00;0.00;0.00
19476;323.89;0.00;0.00;0.00
19477;328.13;0.00;0.00;0.00
19478;359.01;0.00;0.00;0.00
19479;347.36;0.00;0.00;0.00
19480;182.93;0.00;0.00;0.00
19481;331.76;0.00;0.00;0.00
19482;444.24;0.00;0.00;0.00
19483;472.33;0.00;0.00;0.00
19484;305.96;0.00;0.00;0.00
19485;285.64;0.00;0.00;0.00
19486;278.46;0.00;0.00;0.00
19487;464.62;0.00;0.00;0.00
19488;596.50;0.00;0.00;0.00
19489;407.76;0.00;0.00;0.00
19490;416.36;0.00;0.00;0.00
19491;593.72;0.00;0.00;0.00
19492;212.02;0.00;0.00;0.00
19493;384.20;0.00;0.00;0.00
19494;182.58;0.00;0.00;0.00
19495;206.45;0.00;0.00;0.00
19496;211.38;0.00;0.00;0.00
19497;393.79;0.00;0.00;0.00
19498;61.39;0.00;0.00;0.00
19499;58.30;0.00;0.00;0.00
19500;237.47;0.00;0.00;0.00
19501;265.63;0.00;0.00;0.00
19502;58.46;0.00;0.00;0.00
19503;58.15;0.00;0.00;0.00
19504;242.16;0.00;0.00;0.00
19505;58.15;0.00;0.00;0.00
19506;231.05;0.00;0.00;0.00
19507;58.15;0.00;0.00;0.00
19508;58.17;0.00;0.00;0.00
19509;198.78;0.00;0.00;0.00
19510;1916.99;0.00;0.00;0.00
19511;1485.37;0.00;0.00;0.00
19512;57.93;0.00;0.00;0.00
19513;291.42;0.00;0.00;0.00
19514;86.92;0.00;0.00;0.00
19515;226.45;0.00;0.00;0.00
19516;58.28;0.00;0.00;0.00
19517;1809.73;0.00;0.00;0.00
19518;933.24;0.00;0.00;0.00
19519;226.52;0.00;0.00;0.00
19520;58.19;0.00;0.00;0.00
19521;58.27;0.00;0.00;0.00
19522;245.23;0.00;0.00;0.00
19523;58.35;0.00;0.00;0.00
19524;165.36;0.00;0.00;0.00
19525;2486.92;0.00;0.00;0.00
19526;529.04;0.00;0.00;0.00
19527;490.43;0.00;0.00;0.00
19528;329.09;0.00;0.00;0.00
19529;336.78;0.00;0.00;0.00
19530;2666.74;0.00;0.00;0.00
19531;230.57;0.00;0.00;0.00
19532;58.38;0.00;0.00;0.00
19533;58.27;0.00;0.00;0.00
19534;263.24;0.00;0.00;0.00
19535;58.23;0.00;0.00;0.00
19536;58.34;0.00;0.00;0.00
19537;59.23;0.00;0.00;0.00
19538;226.39;0.00;0.00;0.00
19539;239.19;0.00;0.00;0.00
19540;64.76;0.00;0.00;0.00
19541;58.22;0.00;0.00;0.00
19542;399.66;0.00;0.00;0.00
19543;58.64;0.00;0.00;0.00
19544;58.25;0.00;0.00;0.00
19545;58.42;0.00;0.00;0.00
19546;400.67;0.00;0.00;0.00
19547;120.24;0.00;0.00;0.00
19548;2244.21;0.00;0.00;0.00
19549;69.06;0.00;0.00;0.00
19550;234.35;0.00;0.00;0.00
19551;69.36;0.00;0.00;0.00
19552;69.65;0.00;0.00;0.00
19553;245.08;0.00;0.00;0.00
19554;279.64;0.00;0.00;0.00
19555;69.71;0.00;0.00;0.00
19556;95.93;0.00;0.00;0.00
19557;121.84;0.00;0.00;0.00
19558;104.02;0.00;0.00;0.00
19559;291.21;0.00;0.00;0.00
19560;133.96;0.00;0.00;0.00
19561;149.01;0.00;0.00;0.00
19562;163.96;0.00;0.00;0.00
19563;348.95;0.00;0.00;0.00
19564;567.91;0.00;0.00;0.00
19565;178.48;0.00;0.00;0.00
19566;357.61;0.00;0.00;0.00
19567;178.45;0.00;6168.89;6168.89
19568;348.16;0.00;0.00;0.00
19569;178.59;0.00;0.00;0.00
19570;492.51;0.00;0.00;0.00
19571;320.71;0.00;0.00;0.00
19572;373.74;0.00;0.00;0.00
19573;178.15;0.00;0.00;0.00
19574;318.77;0.00;0.00;0.00
19575;332.27;0.00;0.00;0.00
19576;321.45;0.00;0.00;0.00
19577;499.78;0.00;0.00;0.00
19578;321.80;0.00;0.00;0.00
19579;501.92;0.00;0.00;0.00
19580;573.64;0.00;0.00;0.00
19581;562.49;0.00;0.00;0.00
19582;604.83;0.00;0.00;0.00
19583;400.18;0.00;0.00;0.00
19584;444.14;0.00;0.00;0.00
19585;197.12;0.00;0.00;0.00
19586;399.00;0.00;0.00;0.00
19587;203.98;0.00;0.00;0.00
19588;383.04;0.00;0.00;0.00
19589;197.13;0.00;0.00;0.00
19590;241.97;0.00;0.00;0.00
19591;75.74;0.00;0.00;0.00
19592;245.95;0.00;0.00;0.00
19593;58.29;0.00;0.00;0.00
19594;58.24;0.00;0.00;0.00
19595;231.53;0.00;0.00;0.00
19596;58.18;0.00;0.00;0.00
19597;58.35;0.00;0.00;0.00
19598;58.41;0.00;0.00;0.00
19599;269.64;0.00;0.00;0.00
19600;58.19;0.00;0.00;0.00
19601;232.99;0.00;0.00;0.00
19602;178.36;0.00;0.00;0.00
19603;177.67;0.00;0.00;0.00
19604;330.65;0.00;0.00;0.00
19605;239.23;0.00;0.00;0.00
19606;132.44;0.00;0.00;0.00
19607;2126.23;0.00;0.00;0.00
19608;270.83;0.00;0.00;0.00
19609;87.66;0.00;0.00;0.00
19610;72.49;0.00;0.00;0.00
19611;246.21;0.00;0.00;0.00
19612;58.41;0.00;15845.80;15845.80
19613;58.48;0.00;0.00;0.00
19614;235.14;0.00;0.00;0.00
19615;58.18;0.00;0.00;0.00
19616;442.56;0.00;0.00;0.00
19617;492.31;0.00;0.00;0.00
19618;244.57;0.00;0.00;0.00
19619;58.16;0.00;0.00;0.00
19620;230.95;0.00;0.00;0.00
19621;1282.96;0.00;0.00;0.00
19622;1281.36;0.00;0.00;0.00
19623;1505.76;0.00;0.00;0.00
19624;58.13;0.00;0.00;0.00
19625;58.27;0.00;0.00;0.00
19626;58.17;0.00;0.00;0.00
19627;812.67;0.00;0.00;0.00
19628;435.66;0.00;0.00;0.00
19629;436.27;0.00;0.00;0.00
19630;425.52;0.00;0.00;0.00
19631;789.09;0.00;0.00;0.00
19632;426.61;0.00;0.00;0.00
19633;408.75;0.00;0.00;0.00
19634;585.92;0.00;0.00;0.00
19635;454.04;0.00;0.00;0.00
19636;265.99;0.00;0.00;0.00
19637;277.72;0.00;0.00;0.00
19638;461.64;0.00;0.00;0.00
19639;448.70;0.00;0.00;0.00
19640;279.90;0.00;0.00;0.00
19641;278.69;0.00;0.00;0.00
19642;2623.14;0.00;0.00;0.00
19643;2669.05;0.00;0.00;0.00
19644;531.09;0.00;0.00;0.00
19645;492.74;0.00;0.00;0.00
19646;515.11;0.00;0.00;0.00
19647;502.43;0.00;0.00;0.00
19648;739.26;0.00;0.00;0.00
19649;485.73;0.00;0.00;0.00
19650;567.31;0.00;0.00;0.00
19651;459.35;0.00;0.00;0.00
19652;668.44;0.00;0.00;0.00
19653;2603.81;0.00;0.00;0.00
19654;435.96;0.00;0.00;0.00
19655;550.74;0.00;0.00;0.00
19656;599.51;0.00;0.00;0.00
19657;2927.06;0.00;0.00;0.00
19658;1177.29;0.00;0.00;0.00
19659;598.42;0.00;0.00;0.00
19660;790.04;0.00;0.00;0.00
19661;982.35;0.00;0.00;0.00
19662;735.95;0.00;0.00;0.00
19663;766.41;0.00;0.00;0.00
19664;750.26;0.00;0.00;0.00
19665;749.48;0.00;0.00;0.00
19666;927.03;0.00;0.00;0.00
19667;952.16;0.00;0.00;0.00
19668;538.15;0.00;0.00;0.00
19669;543.93;0.00;0.00;0.00
19670;553.68;0.00;0.00;0.00
19671;710.68;0.00;0.00;0.00
19672;394.03;0.00;0.00;0.00
19673;400.81;0.00;0.00;0.00
19674;390.70;0.00;0.00;0.00
19675;595.10;0.00;0.00;0.00
19676;561.54;0.00;1823.53;1823.53
19677;58.22;0.00;0.00;0.00
19678;96.45;0.00;0.00;0.00
19679;438.87;0.00;0.00;0.00
19680;520.08;0.00;0.00;0.00
19681;283.20;0.00;0.00;0.00
19682;277.72;0.00;0.00;0.00
19683;282.80;0.00;0.00;0.00
19684;455.25;0.00;0.00;0.00
19685;266.29;0.00;0.00;0.00
19686;287.47;0.00;0.00;0.00
19687;285.92;0.00;0.00;0.00
19688;478.25;0.00;0.00;0.00
19689;467.48;0.00;0.00;0.00
19690;281.13;0.00;0.00;0.00
19691;266.87;0.00;0.00;0.00
19692;289.79;0.00;0.00;0.00
19693;625.06;0.00;0.00;0.00
19694;232.67;0.00;0.00;0.00
19695;58.17;0.00;0.00;0.00
19696;58.12;0.00;0.00;0.00
19697;226.79;0.00;0.00;0.00
19698;58.20;0.00;0.00;0.00
19699;58.36;0.00;0.00;0.00
19700;246.90;0.00;0.00;0.00
19701;58.27;0.00;0.00;0.00
19702;231.09;0.00;0.00;0.00
19703;58.22;0.00;0.00;0.00
19704;58.04;0.00;0.00;0.00
19705;228.19;0.00;0.00;0.00
19706;240.38;0.00;0.00;0.00
19707;208.68;0.00;0.00;0.00
19708;199.32;0.00;0.00;0.00
19709;364.88;0.00;0.00;0.00
19710;203.96;0.00;0.00;0.00
19711;211.90;0.00;0.00;0.00
19712;400.19;0.00;0.00;0.00
19713;188.96;0.00;0.00;0.00
19714;206.43;0.00;0.00;0.00
19715;238.03;0.00;0.00;0.00
19716;226.42;0.00;0.00;0.00
19717;69.24;0.00;0.00;0.00
19718;68.26;0.00;0.00;0.00
19719;159.90;0.00;0.00;0.00
19720;236.55;0.00;0.00;0.00
19721;58.06;0.00;0.00;0.00
19722;360.92;0.00;0.00;0.00
19723;2100.70;0.00;0.00;0.00
19724;830.16;0.00;0.00;0.00
19725;58.43;0.00;0.00;0.00
19726;202.57;0.00;0.00;0.00
19727;58.17;0.00;0.00;0.00
19728;235.40;0.00;0.00;0.00
19729;58.41;0.00;0.00;0.00
19730;97.22;0.00;0.00;0.00
19731;69.82;0.00;0.00;0.00
19732;280.95;0.00;0.00;0.00
19733;68.50;0.00;0.00;0.00
19734;238.45;0.00;0.00;0.00
19735;58.74;0.00;0.00;0.00
19736;58.51;0.00;0.00;0.00
19737;230.65;0.00;0.00;0.00
19738;237.84;0.00;15829.30;15829.30
19739;306.91;0.00;0.00;0.00
19740;476.31;0.00;0.00;0.00
19741;766.53;0.00;0.00;0.00
19742;1002.80;0.00;0.00;0.00
19743;670.57;0.00;0.00;0.00
19744;419.08;0.00;3350.13;3350.13
19745;435.36;0.00;0.00;0.00
19746;801.44;0.00;0.00;0.00
19747;267.47;0.00;0.00;0.00
19748;289.04;0.00;0.00;0.00
19749;58.41;0.00;0.00;0.00
19750;257.26;0.00;0.00;0.00
19751;59.64;0.00;0.00;0.00
19752;100.01;0.00;0.00;0.00
19753;402.69;0.00;0.00;0.00
19754;387.20;0.00;0.00;0.00
19755;776.72;0.00;0.00;0.00
19756;407.42;0.00;0.00;0.00
19757;539.85;0.00;0.00;0.00
19758;327.96;0.00;0.00;0.00
19759;368.12;0.00;0.00;0.00
19760;498.08;0.00;0.00;0.00
19761;178.64;0.00;0.00;0.00
19762;58.06;0.00;0.00;0.00
19763;58.56;0.00;0.00;0.00
19764;434.63;0.00;0.00;0.00
19765;58.35;0.00;0.00;0.00
19766;58.07;0.00;0.00;0.00
19767;57.94;0.00;0.00;0.00
19768;372.43;0.00;0.00;0.00
19769;132.01;0.00;0.00;0.00
19770;58.11;0.00;0.00;0.00
19771;58.03;0.00;0.00;0.00
19772;58.15;0.00;0.00;0.00
19773;232.03;0.00;0.00;0.00
19774;69.69;0.00;0.00;0.00
19775;69.56;0.00;0.00;0.00
19776;68.75;0.00;0.00;0.00
19777;459.60;0.00;0.00;0.00
19778;69.45;0.00;0.00;0.00
19779;69.45;0.00;0.00;0.00
19780;69.70;0.00;0.00;0.00
19781;251.68;0.00;0.00;0.00
19782;236.49;0.00;0.00;0.00
19783;58.30;0.00;0.00;0.00
19784;58.13;0.00;0.00;0.00
19785;137.15;0.00;0.00;0.00
19786;227.11;0.00;0.00;0.00
19787;58.37;0.00;0.00;0.00
19788;58.27;0.00;0.00;0.00
19789;248.04;0.00;0.00;0.00
19790;153.41;0.00;0.00;0.00
19791;58.30;0.00;0.00;0.00
19792;58.24;0.00;0.00;0.00
19793;58.17;0.00;0.00;0.00
19794;408.43;0.00;0.00;0.00
19795;58.25;0.00;0.00;0.00
19796;58.13;0.00;0.00;0.00
19797;58.15;0.00;0.00;0.00
19798;231.08;0.00;0.00;0.00
19799;58.18;0.00;0.00;0.00
19800;102.51;0.00;0.00;0.00
19801;211.36;0.00;0.00;0.00
19802;92.85;0.00;0.00;0.00
19803;236.52;0.00;0.00;0.00
19804;58.25;0.00;0.00;0.00
19805;226.38;0.00;0.00;0.00
19806;69.23;0.00;0.00;0.00
19807;261.59;0.00;0.00;0.00
19808;69.15;0.00;0.00;0.00
19809;225.18;0.00;0.00;0.00
19810;330.52;0.00;0.00;0.00
19811;290.83;0.00;0.00;0.00
19812;58.44;0.00;0.00;0.00
19813;277.18;0.00;0.00;0.00
19814;290.75;0.00;0.00;0.00
19815;278.91;0.00;0.00;0.00
19816;474.23;0.00;0.00;0.00
19817;235.70;0.00;0.00;0.00
19818;58.15;0.00;0.00;0.00
19819;231.27;0.00;0.00;0.00
19820;58.31;0.00;15436.90;15436.90
19821;270.70;0.00;0.00;0.00
19822;58.24;0.00;0.00;0.00
19823;225.47;0.00;0.00;0.00
19824;68.51;0.00;0.00;0.00
19825;69.40;0.00;0.00;0.00
19826;305.20;0.00;0.00;0.00
19827;58.28;0.00;0.00;0.00
19828;58.27;0.00;0.00;0.00
19829;69.12;0.00;0.00;0.00
19830;343.19;0.00;0.00;0.00
19831;378.50;0.00;0.00;0.00
19832;1461.65;0.00;0.00;0.00
19833;1460.44;0.00;0.00;0.00
19834;282.17;0.00;0.00;0.00
19835;385.06;0.00;0.00;0.00
19836;216.54;0.00;0.00;0.00
19837;187.70;0.00;0.00;0.00
19838;214.41;0.00;0.00;0.00
19839;407.02;0.00;0.00;0.00
19840;201.99;0.00;0.00;0.00
19841;657.63;0.00;0.00;0.00
19842;558.63;0.00;0.00;0.00
19843;866.90;0.00;0.00;0.00
19844;742.35;0.00;0.00;0.00
19845;686.63;0.00;0.00;0.00
19846;216.42;0.00;0.00;0.00
19847;424.18;0.00;0.00;0.00
19848;228.68;0.00;0.00;0.00
19849;420.94;0.00;0.00;0.00
19850;1799.04;0.00;0.00;0.00
19851;1131.21;0.00;0.00;0.00
19852;330.41;0.00;0.00;0.00
19853;360.93;0.00;0.00;0.00
19854;174.42;0.00;0.00;0.00
19855;178.63;0.00;0.00;0.00
19856;627.04;0.00;0.00;0.00
19857;508.99;0.00;0.00;0.00
19858;538.86;0.00;0.00;0.00
19859;552.75;0.00;0.00;0.00
19860;543.93;0.00;0.00;0.00
19861;552.38;0.00;0.00;0.00
19862;709.20;0.00;0.00;0.00
19863;561.71;0.00;0.00;0.00
19864;544.06;0.00;0.00;0.00
19865;801.92;0.00;0.00;0.00
19866;602.87;0.00;0.00;0.00
19867;178.16;0.00;0.00;0.00
19868;58.31;0.00;0.00;0.00
19869;363.40;0.00;0.00;0.00
19870;58.29;0.00;0.00;0.00
19871;225.94;0.00;0.00;0.00
19872;58.31;0.00;0.00;0.00
19873;58.29;0.00;0.00;0.00
19874;58.32;0.00;0.00;0.00
19875;227.08;0.00;0.00;0.00
19876;58.28;0.00;0.00;0.00
19877;58.32;0.00;0.00;0.00
19878;379.26;0.00;0.00;0.00
19879;58.32;0.00;0.00;0.00
19880;58.17;0.00;0.00;0.00
19881;58.22;0.00;0.00;0.00
19882;238.99;0.00;0.00;0.00
19883;228.34;0.00;0.00;0.00
19884;58.06;0.00;0.00;0.00
19885;58.27;0.00;0.00;0.00
19886;157.63;0.00;0.00;0.00
19887;231.64;0.00;0.00;0.00
19888;57.94;0.00;0.00;0.00
19889;58.27;0.00;0.00;0.00
19890;177.36;0.00;0.00;0.00
19891;296.60;0.00;0.00;0.00
19892;147.14;0.00;0.00;0.00
19893;117.02;0.00;0.00;0.00
19894;286.77;0.00;0.00;0.00
19895;242.19;0.00;0.00;0.00
19896;58.02;0.00;0.00;0.00
19897;58.17;0.00;0.00;0.00
19898;225.00;0.00;0.00;0.00
19899;58.63;0.00;0.00;0.00
19900;58.28;0.00;0.00;0.00
19901;58.61;0.00;0.00;0.00
19902;228.67;0.00;0.00;0.00
19903;58.20;0.00;0.00;0.00
19904;239.19;0.00;0.00;0.00
19905;68.85;0.00;0.00;0.00
19906;246.81;0.00;0.00;0.00
19907;280.14;0.00;0.00;0.00
19908;681.98;0.00;0.00;0.00
19909;58.15;0.00;0.00;0.00
19910;270.08;0.00;0.00;0.00
19911;239.68;0.00;0.00;0.00
19912;69.09;0.00;0.00;0.00
19913;69.76;0.00;0.00;0.00
19914;58.17;0.00;0.00;0.00
19915;410.98;0.00;0.00;0.00
19916;58.22;0.00;0.00;0.00
19917;297.67;0.00;0.00;0.00
19918;320.74;0.00;0.00;0.00
19919;540.31;0.00;0.00;0.00
19920;542.08;0.00;0.00;0.00
19921;908.45;0.00;0.00;0.00
19922;924.81;0.00;0.00;0.00
19923;371.14;0.00;0.00;0.00
19924;2402.98;0.00;0.00;0.00
19925;2238.07;0.00;0.00;0.00
19926;330.80;0.00;0.00;0.00
19927;286.16;0.00;0.00;0.00
19928;490.45;0.00;0.00;0.00
19929;58.35;0.00;0.00;0.00
19930;58.25;0.00;0.00;0.00
19931;237.48;0.00;0.00;0.00
19932;58.17;0.00;0.00;0.00
19933;247.44;0.00;0.00;0.00
19934;68.67;0.00;0.00;0.00
19935;261.26;0.00;0.00;0.00
19936;58.54;0.00;0.00;0.00
19937;58.30;0.00;0.00;0.00
19938;229.66;0.00;0.00;0.00
19939;58.41;0.00;0.00;0.00
19940;58.46;0.00;0.00;0.00
19941;58.40;0.00;0.00;0.00
19942;261.70;0.00;0.00;0.00
19943;58.30;0.00;0.00;0.00
19944;239.79;0.00;0.00;0.00
19945;58.20;0.00;0.00;0.00
19946;2042.54;0.00;0.00;0.00
19947;2084.10;0.00;0.00;0.00
19948;610.58;0.00;0.00;0.00
19949;620.30;0.00;0.00;0.00
19950;626.87;0.00;0.00;0.00
19951;824.08;0.00;0.00;0.00
19952;776.94;0.00;0.00;0.00
19953;836.96;0.00;0.00;0.00
19954;834.17;0.00;0.00;0.00
19955;731.68;0.00;0.00;0.00
19956;678.05;0.00;0.00;0.00
19957;731.08;0.00;0.00;0.00
19958;539.77;0.00;0.00;0.00
19959;821.01;0.00;0.00;0.00
19960;929.25;0.00;0.00;0.00
19961;756.28;0.00;0.00;0.00
19962;774.01;0.00;0.00;0.00
19963;518.38;0.00;0.00;0.00
19964;375.19;0.00;0.00;0.00
19965;211.92;0.00;0.00;0.00
19966;363.61;0.00;0.00;0.00
19967;410.64;0.00;0.00;0.00
19968;201.97;0.00;0.00;0.00
19969;208.62;0.00;0.00;0.00
19970;388.58;0.00;0.00;0.00
19971;206.89;0.00;0.00;0.00
19972;228.38;0.00;0.00;0.00
19973;58.30;0.00;0.00;0.00
19974;179.30;0.00;0.00;0.00
19975;58.36;0.00;0.00;0.00
19976;231.92;0.00;0.00;0.00
19977;58.10;0.00;0.00;0.00
19978;58.24;0.00;0.00;0.00
19979;244.23;0.00;0.00;0.00
19980;149.53;0.00;0.00;0.00
19981;58.34;0.00;0.00;0.00
19982;58.29;0.00;0.00;0.00
19983;407.28;0.00;0.00;0.00
19984;58.07;0.00;0.00;0.00
19985;58.22;0.00;0.00;0.00
19986;58.18;0.00;0.00;0.00
19987;225.51;0.00;0.00;0.00
19988;178.22;0.00;0.00;0.00
19989;178.18;0.00;0.00;0.00
19990;178.25;0.00;0.00;0.00
19991;2389.31;0.00;0.00;0.00
19992;326.00;0.00;0.00;0.00
19993;116.93;0.00;3674.37;3674.37
19994;86.94;0.00;0.00;0.00
19995;237.49;0.00;0.00;0.00
19996;300.94;0.00;2724.46;2724.46
19997;210.58;0.00;0.00;0.00
19998;58.35;0.00;0.00;0.00
19999;268.71;0.00;0.00;0.00
20000;84.02;0.00;0.00;0.00
20001;58.34;0.00;0.00;0.00
20002;58.56;0.00;0.00;0.00
20003;152.89;0.00;0.00;0.00
20004;231.18;0.00;0.00;0.00
20005;208.63;0.00;0.00;0.00
20006;199.32;0.00;0.00;0.00
20007;338.12;0.00;0.00;0.00
20008;68.80;0.00;0.00;0.00
20009;238.55;0.00;0.00;0.00
20010;69.03;0.00;0.00;0.00
20011;249.54;0.00;0.00;0.00
20012;69.15;0.00;0.00;0.00
20013;239.74;0.00;0.00;0.00
20014;68.89;0.00;0.00;0.00
20015;247.80;0.00;0.00;0.00
20016;69.06;0.00;0.00;0.00
20017;301.95;0.00;0.00;0.00
20018;58.37;0.00;0.00;0.00
20019;238.84;0.00;0.00;0.00
20020;2086.00;0.00;0.00;0.00
20021;249.78;0.00;0.00;0.00
20022;237.31;0.00;0.00;0.00
20023;255.66;0.00;0.00;0.00
20024;58.28;0.00;0.00;0.00
20025;58.30;0.00;0.00;0.00
20026;58.30;0.00;0.00;0.00
20027;229.74;0.00;0.00;0.00
20028;58.35;0.00;0.00;0.00
20029;58.40;0.00;0.00;0.00
20030;120.17;0.00;0.00;0.00
20031;2594.57;0.00;0.00;0.00
20032;383.23;0.00;0.00;0.00
20033;205.01;0.00;0.00;0.00
20034;58.39;0.00;0.00;0.00
20035;327.17;0.00;0.00;0.00
20036;590.23;0.00;0.00;0.00
20037;251.55;0.00;0.00;0.00
